area	attacker	defender	battle_type	battle_path	battle_group	required_tile_upgrades
wh3_prologue_chaos_settlements	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_nur	dyn_dis_chaos_invasion_realm_battle_nur
wh3_prologue_dervingard_settlement	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_nur	dyn_dis_chaos_invasion_realm_battle_nur
wh3_prologue_khorne_land_battle	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_nur	dyn_dis_chaos_invasion_realm_battle_nur
wh3_prologue_snow_land_battle	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_nur	dyn_dis_chaos_invasion_realm_battle_nur
wh3_prologue_tzeentch_land_battle	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_nur	dyn_dis_chaos_invasion_realm_battle_nur
Gatekeeper	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
quest_altar_of_ultimate_darkness	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
quest_arnheim	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
quest_caverns_of_the_great_bat	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
quest_fallen_gates	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
quest_gouger_gully	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
quest_isle_of_the_crimson_skull	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
quest_mortuary_of_tzulaqua	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
quest_mosquito_swamps	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
quest_tower_of_hoeth	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
quest_vauls_anvil	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
quest_warp_shard_caverns	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_dlc11_macro_coast_skjold	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_dlc11_macro_galleons_graveyard	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_lzd_tutorial_battle	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_lustria_and_southlands_jungle	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_lustria_and_southlands_mountains	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_lustria_and_southlands_plains	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_lustria_and_southlands_swamps	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_lustria_coast	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_lustria_desert	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_naggarond_bleak_forest	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_naggarond_bleak_plains	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_naggarond_coast	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_naggarond_def_tutorial_battle	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_naggarond_desert	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_naggarond_desert_coast	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_naggarond_forest	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_naggarond_grassland	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_naggarond_hills	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_naggarond_mountains	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_naggarond_petrified_coast	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_naggarond_petrified_forest	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_naggarond_petrified_plains	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_naggarond_plains	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_norsca_coast	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_norsca_forest	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_norsca_grassland	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_norsca_hills	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_norsca_tundra	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_shrine_of_khaine	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_southlands_coast	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_southlands_desert	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_southlands_grassland	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_ulthuan_coast	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_ulthuan_forest	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_ulthuan_grassland	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_ulthuan_mountains	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_macro_ulthuan_plains	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_main_badlands_mountain_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_main_blood_river_valley_river_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_main_generic_mountain_pass_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_main_grassland_river_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_main_lzd_lustria_mountain_pass_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_main_lzd_lustria_mountain_pass_climate_stl_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_main_lzd_river_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_main_southland_chasm_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_main_southland_mountain_pass_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_main_southland_mountain_pass_climate_lzd_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_main_southland_river_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_main_sylvania_river_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_naggarond_grassland_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_naggarond_mountain_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_norsca_mountain_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_skv_tutorial_battle	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_ulthuan_forest_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_ulthuan_grassland_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_ulthuan_hef_tutorial_battle	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_ulthuan_mountain_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh2_ulthuan_plains_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_dlc20_brt_settlement_1	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_impassable	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_macro_old_world_mountain_hills_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_brt_settlement_2	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_chs_settlement_1	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_chs_settlement_2	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_chs_settlement_3	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_chs_settlement_4	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_chs_settlement_5	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_cst_settlement_1	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_cth_settlement_1	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_cth_settlement_1_wasteland_ogr_camp	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_cth_settlement_2	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_cth_settlement_3	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_cth_settlement_4	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_cth_settlement_5	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_cth_settlement_bastion	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_cth_settlement_weijin	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_def_settlement_1	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_def_settlement_2	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_dwf_settlement_1	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_dwf_settlement_2	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_emp_settlement_1	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_emp_settlement_2	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_emp_settlement_3	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_emp_settlement_4	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_emp_settlement_forts	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_grn_settlement_1	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_grn_settlement_1_mountains_ogr_camp	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_grn_settlement_2	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_grn_settlement_3	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_hef_settlement_1	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_hef_settlement_2	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_hef_settlement_gates	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_hef_settlement_toryvresse	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_ksl_settlement_1	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_ksl_settlement_2	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_ksl_settlement_3	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_ksl_settlement_4	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_lzd_settlement_1	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_lzd_settlement_2	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_badlands_coast	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_badlands_marsh	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_badlands_marsh_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_badlands_wastelands	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_badlands_wastelands_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_brt_coast	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_brt_forest	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_brt_forest_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_brt_grasslands	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_brt_grasslands_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_chs_wastes	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_chs_wastes_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_cth_desert	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_cth_desert_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_cth_farms	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_cth_farms_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_cth_farms_initial_battle	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_cth_mountains	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_cth_mountains_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_cth_wasteland	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_cth_wasteland_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_dar_crater	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_dar_mountains	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_dar_mountains_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_dar_plains	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_dar_river_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_emp_coast	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_emp_forest	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_emp_forest_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_emp_grasslands	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_emp_grasslands_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_island_desert	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_island_grassy	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_island_rocky	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_island_snow	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_island_tropical	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_kho_realm	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_kho_realm_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_ksl_macro_mountains	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_ksl_macro_plains	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_ksl_macro_troll_country	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_ksl_mountains_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_ksl_plains_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_ksl_river	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
wh3_main_macro_ksl_troll_country_chokepoint	*	*	land_bridge	wh3_main_combi_map	dyn_dis_chaos_invasion_realm_battle_sla	dyn_dis_chaos_invasion_realm_battle_sla
